w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.55,0.15000000000000002,0.29999999999999993,1707.034149816813,1.3325579331923034,2580.6478746423954,0.0,0.0,214.82587304473515,332.03109237760077,214.82587304473515,17,194
0.7000000000000001,0.15000000000000002,0.1499999999999999,1703.4173180644414,1.3155138597668221,2690.0157417897926,0.0,0.0,214.9599219496094,341.77884013138777,214.9599219496094,17,194
0.1,0.8500000000000001,0.04999999999999993,2229.02744221318,1.2480692327694487,2209.5140760329077,0.0,0.0,214.9652338627292,331.283986010361,214.9652338627292,15,194
0.5,0.05,0.45,1717.4254146957214,1.3408519320771584,2533.9268611788043,0.0,0.0,215.08712164358542,326.6146266611796,215.08712164358542,17,194
0.75,0.0,0.25,1685.3467833304894,1.3231733440354823,2706.488284170552,0.0,0.0,215.16892978606424,338.1329221937845,215.16892978606424,17,194
0.65,0.25,0.09999999999999998,1714.9083902994219,1.3129023511149918,2665.2751308576235,0.0,0.0,215.437029959416,343.2501753079565,215.437029959416,17,194
0.1,0.9,0.0,2252.6959050827627,1.243039417696663,2201.1906991611927,0.0,0.0,215.4574026187084,332.5438244206196,215.4574026187084,15,194
0.7000000000000001,0.2,0.09999999999999992,1697.6715500160594,1.3116171573282835,2705.4401231552347,0.0,0.0,215.8325133183254,345.6373261062215,215.8325133183254,17,194
0.75,0.05,0.2,1672.2848930850564,1.3201771010585512,2725.9047786984247,0.0,0.0,215.83957691804042,341.95318632228594,215.83957691804042,17,194
0.5,0.1,0.4,1692.0550291701245,1.341312554827017,2552.3999047835964,0.0,0.0,216.20229937884662,329.8372501579303,216.20229937884662,17,194
0.6000000000000001,0.25,0.1499999999999999,1689.115234236631,1.3230028243748697,2638.393913230314,0.0,0.0,216.2446503216458,340.6549425613731,216.2446503216458,17,194
0.55,0.2,0.24999999999999994,1680.4355213309912,1.3328005943031278,2600.768300386257,0.0,0.0,216.26624878213346,335.91748321911285,216.26624878213346,17,194
0.75,0.1,0.15,1659.3686801175077,1.3169382493818202,2745.9847159266174,0.0,0.0,216.826890022807,346.0815342287013,216.826890022807,17,194
0.7000000000000001,0.25,0.04999999999999993,1692.3519522850356,1.307516635287829,2721.109401519747,0.0,0.0,217.24421587473955,349.7543021120183,217.24421587473955,17,194
0.45,0.0,0.55,1696.5653807600806,1.3487950171992027,2513.7525345079716,0.0,0.0,217.50838372639097,326.7490285674759,217.50838372639097,17,194
0.5,0.15000000000000002,0.35,1665.400813107925,1.3418919074461688,2571.5020664809203,0.0,0.0,217.58192204237224,333.34185722602973,217.58192204237224,17,194
0.8,0.0,0.19999999999999996,1638.104018128593,1.3192820872968452,2780.9854541652758,0.0,0.0,217.67599063022854,346.47280125948174,217.67599063022854,17,194
