variable,x_value,alpha_target,f_diesel,S_diesel_lag,prev_u_diesel,alpha_fitted,residual
prev_u_diesel,160.46653995549053,0.96,-189.6978065082755,18.398814096729858,160.46653995549053,0.962408498408812,0.0024084984088120764
prev_u_diesel,169.0323826281111,0.96,-189.6978065082755,18.398814096729858,169.0323826281111,0.9611557781000483,0.0011557781000482992
prev_u_diesel,177.5982253007316,0.96,-189.6978065082755,18.398814096729858,177.5982253007316,0.9599030577912846,-9.694220871536707e-05
prev_u_diesel,186.164067973352,0.96,-189.6978065082755,18.398814096729858,186.164067973352,0.9586503374825208,-0.0013496625174791443
prev_u_diesel,194.72991064597252,0.96,-189.6978065082755,18.398814096729858,194.72991064597252,0.957397617173757,-0.0026023828262429216
prev_u_diesel,203.29575331859309,0.96,-189.6978065082755,18.398814096729858,203.29575331859309,0.9561448968649934,-0.003855103135006588
prev_u_diesel,211.8615959912135,0.95,-189.6978065082755,18.398814096729858,211.8615959912135,0.9548921765562296,0.004892176556229644
prev_u_diesel,220.42743866383404,0.95,-189.6978065082755,18.398814096729858,220.42743866383404,0.9536394562474658,0.0036394562474658665
prev_u_diesel,228.99328133645457,0.95,-189.6978065082755,18.398814096729858,228.99328133645457,0.9523867359387022,0.0023867359387022002
prev_u_diesel,237.5591240090751,0.95,-189.6978065082755,18.398814096729858,237.5591240090751,0.9511340156299384,0.001134015629938423
prev_u_diesel,246.12496668169564,0.95,-189.6978065082755,18.398814096729858,246.12496668169564,0.9498812953211746,-0.00011870467882535429
prev_u_diesel,254.6908093543161,0.95,-189.6978065082755,18.398814096729858,254.6908093543161,0.9486285750124109,-0.0013714249875890205
prev_u_diesel,263.2566520269366,0.95,-189.6978065082755,18.398814096729858,263.2566520269366,0.9473758547036472,-0.002624145296352798
prev_u_diesel,271.8224946995571,0.95,-189.6978065082755,18.398814096729858,271.8224946995571,0.9461231343948834,-0.003876865605116575
prev_u_diesel,280.38833737217755,0.95,-189.6978065082755,18.398814096729858,280.38833737217755,0.9448704140861197,-0.005129585913880241
prev_u_diesel,288.9541800447981,0.94,-189.6978065082755,18.398814096729858,288.9541800447981,0.9436176937773559,0.0036176937773559903
prev_u_diesel,297.5200227174186,0.94,-189.6978065082755,18.398814096729858,297.5200227174186,0.9423649734685922,0.002364973468592213
