w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.7000000000000001,0.14,0.15999999999999992,1820.751832,1.294329902121602,2659.1119026868464,0.0,0.0,211.7451614359518,339.298778243005,211.7451614359518,18,194
0.46,0.02,0.52,1820.751832,1.3118533056036035,2542.1619128329094,0.0,0.0,211.78046757554736,327.5380395591118,211.78046757554736,18,194
0.54,0.26,0.19999999999999996,1820.751832,1.294644560597253,2608.667674190039,0.0,0.0,211.7838693274256,338.9417644305536,211.7838693274256,18,194
0.6,0.26,0.14,1820.751832,1.2917344702123639,2634.6245535046514,0.0,0.0,211.79689130080138,341.1270652346747,211.79689130080138,18,194
0.68,0.18,0.13999999999999996,1820.751832,1.292842620853912,2656.5021242562443,0.0,0.0,211.80251424352744,340.40604135726574,211.80251424352744,18,194
0.46,0.18,0.36000000000000004,1820.751832,1.3026081504475162,2564.6320047527493,0.0,0.0,211.82885203204268,333.53822522746736,211.82885203204268,18,194
0.5,0.24,0.26,1820.751832,1.2975822308671001,2589.058100507689,0.0,0.0,211.8370320715151,336.9037766615089,211.8370320715151,18,194
0.74,0.06,0.2,1820.751832,1.296929127299883,2665.729091172323,0.0,0.0,211.83802068484312,337.5291166066569,211.83802068484312,18,194
0.76,0.0,0.24,1820.751832,1.299363871833012,2666.431152443995,0.0,0.0,211.84641759782056,335.88543890766334,211.84641759782056,18,194
0.48,0.22,0.30000000000000004,1820.751832,1.2995325290909823,2578.210732021996,0.0,0.0,211.85648380671472,335.5860535972889,211.85648380671472,18,194
0.52,0.26,0.21999999999999997,1820.751832,1.295456922847586,2600.556164856094,0.0,0.0,211.86332015387495,338.4148204706612,211.86332015387495,18,194
0.44,0.1,0.4600000000000001,1820.751832,1.3077368120692963,2546.3398838674293,0.0,0.0,211.86811342170205,330.3147399006039,211.86811342170205,18,194
0.46,0.0,0.54,1820.751832,1.3128861153862854,2539.814942179294,0.0,0.0,211.8763890689375,326.95133605392056,211.8763890689375,18,194
0.44,0.12,0.44000000000000006,1820.751832,1.3065889640115063,2549.126270799471,0.0,0.0,211.87761606027146,331.05796575132985,211.87761606027146,18,194
0.44,0.08,0.48000000000000004,1820.751832,1.3088576103033827,2543.655519522536,0.0,0.0,211.8825425110448,329.6080386793255,211.8825425110448,18,194
0.44,0.06,0.5,1820.751832,1.3099513076824303,2541.0732285443187,0.0,0.0,211.9136547036715,328.9375705887836,211.9136547036715,18,194
0.44,0.14,0.42000000000000004,1820.751832,1.3054141159865744,2552.014636090713,0.0,0.0,211.92435546895555,331.83800041608254,211.92435546895555,18,194
0.64,0.24,0.12,1820.751832,1.2909284379074617,2649.070952508886,0.0,0.0,211.94295087911524,341.82422947981536,211.94295087911524,18,194
0.46,0.2,0.34,1820.751832,1.3013303990856118,2567.9019874015785,0.0,0.0,211.950328180701,334.4558601031336,211.950328180701,18,194
0.58,0.28,0.14,1820.751832,1.2912534930347646,2629.9006024638393,0.0,0.0,211.967018032506,341.5369072063477,211.967018032506,18,194
0.44,0.04,0.52,1820.751832,1.311017852422658,2538.5930667022512,0.0,0.0,211.96896673003315,328.3030367157334,211.96896673003315,18,194
0.56,0.28,0.15999999999999992,1820.751832,1.2922465191666956,2621.1696589540757,0.0,0.0,211.9746974567657,340.77969604214366,211.9746974567657,18,194
0.44,0.16,0.4,1820.751832,1.3042123162581731,2555.0049435886685,0.0,0.0,211.99539876314324,332.65512090338456,211.99539876314324,18,194
0.48,0.24,0.28,1820.751832,1.298178219917167,2581.7628048451493,0.0,0.0,211.99743046107756,336.6065287621339,211.99743046107756,18,194
